Database Size,File Path,Execution Time (seconds)
1,POJ/61/510.txt,0.048692582990042865
2,POJ/61/538.txt,0.014119541010586545
3,POJ/61/1537.txt,0.008916374994441867
4,POJ/61/1251.txt,0.03553845899295993
5,POJ/61/921.txt,0.01771679101511836
6,POJ/61/935.txt,0.017537209001602605
7,POJ/61/1292.txt,0.041926124977180734
8,POJ/61/29.txt,0.022511832998134196
9,POJ/61/869.txt,0.01596858398988843
10,POJ/61/1319.txt,0.026442708011018112
11,POJ/61/855.txt,0.01612708400352858
12,POJ/61/1480.txt,0.022450457996455953
13,POJ/61/114.txt,0.019764124997891486
14,POJ/61/666.txt,0.007029458007309586
15,POJ/61/1127.txt,0.014124249981250614
16,POJ/61/1133.txt,0.012001625000266358
17,POJ/61/470.txt,0.020825333980610594
18,POJ/61/129.txt,0.009361290984088555
19,POJ/61/101.txt,0.009403125004610047
20,POJ/61/1481.txt,0.01254737499402836
21,POJ/61/673.txt,0.006964125001104549
22,POJ/61/1318.txt,0.006213541986653581
23,POJ/61/14.txt,0.005834957992192358
24,POJ/61/713.txt,0.005438665975816548
25,POJ/61/1293.txt,0.004230958002153784
26,POJ/61/920.txt,0.0073955419939011335
27,POJ/61/908.txt,0.0027952079835813493
28,POJ/61/1522.txt,0.0027091669908259064
29,POJ/61/1536.txt,0.0025402090104762465
30,POJ/61/511.txt,0.0027725829859264195
31,POJ/61/288.txt,0.002435542002785951
32,POJ/61/1046.txt,0.002507334022084251
33,POJ/61/261.txt,0.002351167000597343
34,POJ/61/1252.txt,0.0022265420120675117
35,POJ/61/1534.txt,0.002522750000935048
36,POJ/61/936.txt,0.0025622920074965805
37,POJ/61/1508.txt,0.004411000001709908
38,POJ/61/1285.txt,0.0037673329934477806
39,POJ/61/705.txt,0.005982583010336384
40,POJ/61/739.txt,0.002807709010085091
41,POJ/61/1332.txt,0.002658582990989089
42,POJ/61/1440.txt,0.0032168749894481152
43,POJ/61/1468.txt,0.002638167003169656
44,POJ/61/856.txt,0.002873666991945356
45,POJ/61/671.txt,0.00260904201422818
46,POJ/61/1124.txt,0.0035427919938229024
47,POJ/61/467.txt,0.0029409999842755497
48,POJ/61/329.txt,0.00244583300082013
49,POJ/61/1119.txt,0.002583791996585205
50,POJ/61/894.txt,0.0032582499843556434
51,POJ/61/880.txt,0.002478666981915012
52,POJ/61/116.txt,0.0027463329897727817
53,POJ/61/1482.txt,0.00254695798503235
54,POJ/61/17.txt,0.003064916003495455
55,POJ/61/1290.txt,0.002885083027649671
56,POJ/61/1284.txt,0.002195333014242351
