Query,File Path,Execution Time (seconds),Total Execution Time,Memory Used Before,Memory Used After
29,POJ/61/1536.txt,0.004814666695892811,0.21360125252977014,141.828125,141.84375
30,POJ/61/511.txt,0.005324916914105415,0.21892616944387555,141.859375,141.859375
31,POJ/61/288.txt,0.005571332760155201,0.22449750220403075,141.875,141.875
32,POJ/61/1046.txt,0.004837166052311659,0.2293346682563424,141.890625,141.890625
33,POJ/61/261.txt,0.0052495417185127735,0.23458420997485518,141.90625,141.921875
34,POJ/61/1252.txt,0.005026250146329403,0.2396104601211846,141.9375,141.9375
35,POJ/61/1534.txt,0.00547041604295373,0.24508087616413832,141.9375,141.9375
36,POJ/61/936.txt,0.08158774999901652,0.32666862616315484,141.9375,141.953125
37,POJ/61/1508.txt,0.006975125055760145,0.333643751218915,141.953125,141.984375
38,POJ/61/1285.txt,0.0055587501265108585,0.33920250134542584,141.984375,141.984375
39,POJ/61/705.txt,0.005510249640792608,0.34471275098621845,141.984375,141.984375
40,POJ/61/739.txt,0.005908582825213671,0.3506213338114321,141.984375,141.984375
41,POJ/61/1332.txt,0.005856125149875879,0.356477458961308,141.984375,141.984375
42,POJ/61/1440.txt,0.005792832933366299,0.3622702918946743,141.984375,141.984375
43,POJ/61/1468.txt,0.005353500135242939,0.36762379202991724,141.984375,142.0
44,POJ/61/856.txt,0.005812542047351599,0.37343633407726884,142.0,142.0
45,POJ/61/671.txt,0.005840125028043985,0.3792764591053128,142.0,142.0
46,POJ/61/1124.txt,0.006592917256057262,0.3858693763613701,142.0,142.0
47,POJ/61/467.txt,0.005375124979764223,0.3912445013411343,142.0,142.0
48,POJ/61/329.txt,0.0058954996056854725,0.3971400009468198,142.0,142.0
49,POJ/61/1119.txt,0.005829750094562769,0.40296975104138255,142.0,142.0
50,POJ/61/894.txt,0.006494875065982342,0.4094646261073649,142.0,142.0
51,POJ/61/880.txt,0.005816832650452852,0.41528145875781775,142.0,142.03125
52,POJ/61/116.txt,0.005559540819376707,0.42084099957719445,142.03125,142.03125
53,POJ/61/1482.txt,0.0054358746856451035,0.42627687426283956,142.03125,142.03125
54,POJ/61/17.txt,0.006107540801167488,0.43238441506400704,142.03125,142.03125
55,POJ/61/1290.txt,0.005297583062201738,0.4376819981262088,142.03125,142.03125
56,POJ/61/1284.txt,0.006319624837487936,0.4440016229636967,142.03125,142.03125
57,POJ/61/710.txt,0.005764875095337629,0.44976649805903435,142.03125,142.03125
58,POJ/61/1535.txt,0.005408666096627712,0.45517516415566206,142.03125,142.03125
59,POJ/61/1521.txt,0.005658875219523907,0.46083403937518597,142.03125,142.03125
60,POJ/61/1086.txt,0.005222541745752096,0.46605658112093806,142.03125,142.03125
61,POJ/61/1079.txt,0.0063779582269489765,0.47243453934788704,142.03125,142.03125
62,POJ/61/1069.txt,0.0053446246311068535,0.4777791639789939,142.03125,142.03125
63,POJ/61/270.txt,0.005334583111107349,0.48311374709010124,142.03125,142.03125
64,POJ/61/1082.txt,0.005994209088385105,0.48910795617848635,142.03125,142.03125
65,POJ/61/933.txt,0.0051415408961474895,0.49424949707463384,142.03125,142.03125
66,POJ/61/1257.txt,0.005230665672570467,0.4994801627472043,142.03125,142.03125
67,POJ/61/1280.txt,0.00524275004863739,0.5047229127958417,142.03125,142.03125
68,POJ/61/1294.txt,0.0050773341208696365,0.5098002469167113,142.03125,142.03125
69,POJ/61/1479.txt,0.005210707895457745,0.5150109548121691,142.03125,142.03125
70,POJ/61/1445.txt,0.0059717921540141106,0.5209827469661832,142.03125,142.03125
71,POJ/61/1323.txt,0.00659004133194685,0.52757278829813,142.03125,142.046875
72,POJ/61/884.txt,0.005443166941404343,0.5330159552395344,142.046875,142.046875
73,POJ/61/890.txt,0.006115625146776438,0.5391315803863108,142.046875,142.046875
74,POJ/61/1486.txt,0.006128124892711639,0.5452597052790225,142.046875,142.046875
75,POJ/61/674.txt,0.006368958856910467,0.5516286641359329,142.046875,142.046875
76,POJ/61/489.txt,0.005231250077486038,0.556859914213419,142.046875,142.046875
77,POJ/61/1135.txt,0.006596208084374666,0.5634561222977936,142.046875,142.046875
78,POJ/61/477.txt,0.006756999995559454,0.5702131222933531,142.046875,142.046875
79,POJ/61/311.txt,0.005537707824259996,0.5757508301176131,142.046875,142.046875
80,POJ/61/339.txt,0.00550245912745595,0.581253289245069,142.046875,142.046875
81,POJ/61/885.txt,0.005334124900400639,0.5865874141454697,142.046875,142.046875
82,POJ/61/1450.txt,0.005646041128784418,0.5922334552742541,142.046875,142.046875
83,POJ/61/1478.txt,0.004742625169456005,0.5969760804437101,142.046875,142.046875
84,POJ/61/846.txt,0.0053501250222325325,0.6023262054659426,142.046875,142.046875
85,POJ/61/1295.txt,0.005222083069384098,0.6075482885353267,142.046875,142.046875
86,POJ/61/1281.txt,0.005638374947011471,0.6131866634823382,142.046875,142.0625
87,POJ/61/729.txt,0.004753583110868931,0.6179402465932071,142.0625,142.0625
88,POJ/61/1530.txt,0.004991583060473204,0.6229318296536803,142.0625,142.0625
89,POJ/61/1256.txt,0.005584415979683399,0.6285162456333637,142.0625,142.0625
90,POJ/61/926.txt,0.006041749846190214,0.6345579954795539,142.0625,142.0625
91,POJ/61/932.txt,0.005175875034183264,0.6397338705137372,142.0625,142.0625
92,POJ/61/1097.txt,0.005104375071823597,0.6448382455855608,142.0625,142.0625
93,POJ/61/517.txt,0.005719541106373072,0.6505577866919339,142.0625,142.0625
94,POJ/61/1040.txt,0.0057290829718112946,0.6562868696637452,142.078125,142.078125
95,POJ/61/515.txt,0.005758584011346102,0.6620454536750913,142.078125,142.078125
96,POJ/61/273.txt,0.004799541085958481,0.6668449947610497,142.078125,142.078125
97,POJ/61/930.txt,0.00530695915222168,0.6721519539132714,142.078125,142.078125
98,POJ/61/918.txt,0.005025292281061411,0.6771772461943328,142.078125,142.078125
99,POJ/61/1532.txt,0.006432083901017904,0.6836093300953507,142.078125,142.078125
100,POJ/61/1526.txt,0.005183166824281216,0.688792496919632,142.078125,142.078125
101,POJ/61/688.txt,0.005000375211238861,0.6937928721308708,142.078125,142.078125
102,POJ/61/10.txt,0.004973375238478184,0.698766247369349,142.078125,142.09375
103,POJ/61/1320.txt,0.004921582993119955,0.703687830362469,142.09375,142.09375
104,POJ/61/1446.txt,0.004970749840140343,0.7086585802026093,142.09375,142.09375
105,POJ/61/139.txt,0.0052023339085280895,0.7138609141111374,142.09375,142.09375
106,POJ/61/111.txt,0.006110125221312046,0.7199710393324494,142.09375,142.109375
107,POJ/61/1491.txt,0.006295708939433098,0.7262667482718825,142.109375,142.109375
108,POJ/61/663.txt,0.005389707628637552,0.7316564559005201,142.109375,142.109375
109,POJ/61/449.txt,0.0054381657391786575,0.7370946216396987,142.109375,142.109375
110,POJ/61/306.txt,0.005030165892094374,0.7421247875317931,142.109375,142.109375
111,POJ/61/312.txt,0.004799749702215195,0.7469245372340083,142.109375,142.109375
112,POJ/61/104.txt,0.005151624791324139,0.7520761620253325,142.109375,142.109375
113,POJ/61/1484.txt,0.0050866249948740005,0.7571627870202065,142.109375,142.109375
114,POJ/61/886.txt,0.005140916910022497,0.762303703930229,142.109375,142.109375
115,POJ/61/892.txt,0.00457100011408329,0.7668747040443122,142.109375,142.109375
116,POJ/61/1453.txt,0.004931166768074036,0.7718058708123863,142.109375,142.109375
117,POJ/61/39.txt,0.005213832948356867,0.7770197037607431,142.109375,142.109375
118,POJ/61/845.txt,0.005162000190466642,0.7821817039512098,142.109375,142.109375
119,POJ/61/851.txt,0.005197792313992977,0.7873794962652028,142.109375,142.109375
120,POJ/61/11.txt,0.005119333043694496,0.7924988293088973,142.109375,142.109375
121,POJ/61/1241.txt,0.00540383392944932,0.7979026632383466,142.109375,142.109375
122,POJ/61/919.txt,0.005482917185872793,0.8033855804242194,142.109375,142.109375
123,POJ/61/1533.txt,0.005405374802649021,0.8087909552268684,142.109375,142.109375
124,POJ/61/1269.txt,0.004746582824736834,0.8135375380516052,142.109375,142.109375
125,POJ/61/514.txt,0.005022665951400995,0.8185602040030062,142.109375,142.109375
126,POJ/61/266.txt,0.005296249873936176,0.8238564538769424,142.109375,142.109375
127,POJ/61/528.txt,0.005151249933987856,0.8290077038109303,142.109375,142.109375
128,POJ/61/299.txt,0.005418375134468079,0.8344260789453983,142.109375,142.109375
129,POJ/61/1030.txt,0.005231916904449463,0.8396579958498478,142.109375,142.109375
130,POJ/61/1018.txt,0.005336250178515911,0.8449942460283637,142.109375,142.109375
131,POJ/61/567.txt,0.005631125066429377,0.8506253710947931,142.109375,142.109375
132,POJ/61/229.txt,0.004928667098283768,0.8555540381930768,142.109375,142.109375
133,POJ/61/1540.txt,0.005009791813790798,0.8605638300068676,142.109375,142.109375
134,POJ/61/1568.txt,0.004638541955500841,0.8652023719623685,142.109375,142.109375
135,POJ/61/995.txt,0.00579370791092515,0.8709960798732936,142.109375,142.109375
136,POJ/61/1420.txt,0.005437333136796951,0.8764334130100906,142.109375,142.109375
137,POJ/61/76.txt,0.005346332676708698,0.8817797456867993,142.109375,142.109375
138,POJ/61/836.txt,0.0055270423181355,0.8873067880049348,142.109375,142.109375
139,POJ/61/62.txt,0.005353499669581652,0.8926602876745164,142.109375,142.109375
140,POJ/61/89.txt,0.005364000331610441,0.8980242880061269,142.109375,142.109375
141,POJ/61/611.txt,0.005635542329400778,0.9036598303355277,142.109375,142.109375
142,POJ/61/177.txt,0.005087916739284992,0.9087477470748127,142.109375,142.109375
143,POJ/61/1150.txt,0.0049230000004172325,0.9136707470752299,142.109375,142.109375
144,POJ/61/375.txt,0.005719165783375502,0.9193899128586054,142.109375,142.109375
145,POJ/61/413.txt,0.00524129206314683,0.9246312049217522,142.109375,142.109375
146,POJ/61/1145.txt,0.0047500841319561005,0.9293812890537083,142.109375,142.109375
147,POJ/61/638.txt,0.004900416824966669,0.934281705878675,142.109375,142.109375
148,POJ/61/162.txt,0.00498199975118041,0.9392637056298554,142.109375,142.109375
149,POJ/61/604.txt,0.005513625219464302,0.9447773308493197,142.109375,142.109375
150,POJ/61/63.txt,0.005183457862585783,0.9499607887119055,142.109375,142.109375
151,POJ/61/77.txt,0.005587875377386808,0.9555486640892923,142.109375,142.109375
152,POJ/61/1353.txt,0.005696708802133799,0.9612453728914261,142.109375,142.109375
153,POJ/61/758.txt,0.005112124606966972,0.9663574974983931,142.109375,142.109375
154,POJ/61/1569.txt,0.005738791078329086,0.9720962885767221,142.109375,142.109375
155,POJ/61/1233.txt,0.005370500031858683,0.9774667886085808,142.109375,142.109375
156,POJ/61/214.txt,0.00516508286818862,0.9826318714767694,142.109375,142.109375
157,POJ/61/599.txt,0.005651916842907667,0.9882837883196771,142.109375,142.109375
158,POJ/61/564.txt,0.004895583260804415,0.9931793715804815,142.109375,142.109375
159,POJ/61/202.txt,0.0055044167675077915,0.9986837883479893,142.109375,142.109375
160,POJ/61/969.txt,0.005710125435143709,1.004393913783133,142.109375,142.109375
161,POJ/61/1423.txt,0.005280415993183851,1.0096743297763169,142.109375,142.109375
162,POJ/61/1345.txt,0.005182749591767788,1.0148570793680847,142.109375,142.109375
163,POJ/61/809.txt,0.0060218749567866325,1.0208789543248713,142.109375,142.109375
164,POJ/61/606.txt,0.005210583098232746,1.026089537423104,142.109375,142.109375
165,POJ/61/148.txt,0.005066082812845707,1.0311556202359498,142.109375,142.109375
166,POJ/61/1153.txt,0.0058964998461306095,1.0370521200820804,142.109375,142.109375
167,POJ/61/1147.txt,0.005912874825298786,1.0429649949073792,142.09375,142.09375
168,POJ/61/438.txt,0.005539541598409414,1.0485045365057886,142.09375,142.09375
169,POJ/61/439.txt,0.005478458013385534,1.053982994519174,142.09375,142.09375
170,POJ/61/377.txt,0.0044286251068115234,1.0584116196259856,142.09375,142.09375
171,POJ/61/405.txt,0.005377499852329493,1.0637891194783151,142.09375,142.09375
172,POJ/61/1191.txt,0.005665875039994717,1.0694549945183098,142.09375,142.09375
173,POJ/61/1152.txt,0.0049627916887402534,1.07441778620705,142.09375,142.09375
174,POJ/61/149.txt,0.005090957973152399,1.0795087441802025,142.09375,142.09375
175,POJ/61/607.txt,0.005434083752334118,1.0849428279325366,142.09375,142.09375
176,POJ/61/161.txt,0.006193332839757204,1.0911361607722938,142.09375,142.09375
177,POJ/61/834.txt,0.09133558301255107,1.1824717437848449,142.09375,142.09375
178,POJ/61/1378.txt,0.006409290712326765,1.1888810344971716,142.09375,142.09375
179,POJ/61/74.txt,0.00522554200142622,1.1941065764985979,142.09375,142.09375
180,POJ/61/60.txt,0.005246000364422798,1.1993525768630207,142.09375,142.09375
181,POJ/61/1344.txt,0.0057218330912292,1.2050744099542499,142.09375,142.09375
182,POJ/61/1350.txt,0.005353291053324938,1.2104277010075748,142.09375,142.09375
183,POJ/61/983.txt,0.004675750155001879,1.2151034511625767,142.09375,142.09375
184,POJ/61/997.txt,0.0049322498962283134,1.220035701058805,142.09375,142.09375
185,POJ/61/773.txt,0.005801874678581953,1.225837575737387,142.09375,142.09375
186,POJ/61/798.txt,0.004781499970704317,1.2306190757080913,142.09375,142.09375
187,POJ/61/954.txt,0.006939082872122526,1.2375581585802138,142.09375,142.09375
188,POJ/61/1556.txt,0.005672167055308819,1.2432303256355226,142.09375,142.09375
189,POJ/61/565.txt,0.005416624713689089,1.2486469503492117,142.09375,142.09375
190,POJ/61/217.txt,0.005472125019878149,1.2541190753690898,142.09375,142.09375
191,POJ/61/1036.txt,0.006661207880824804,1.2607802832499146,142.09375,142.09375
192,POJ/61/950.txt,0.005619917064905167,1.2664002003148198,142.09375,142.09375
193,POJ/61/1208.txt,0.005993834231048822,1.2723940345458686,142.09375,142.09375
194,POJ/61/1220.txt,0.006312374956905842,1.2787064095027745,142.09375,142.09375
195,POJ/61/1552.txt,0.0053731659427285194,1.284079575445503,142.09375,142.09375
196,POJ/61/1585.txt,0.005309708882123232,1.2893892843276262,142.09375,142.09375
197,POJ/61/777.txt,0.005470125004649162,1.2948594093322754,142.09375,142.09375
198,POJ/61/70.txt,0.0053295837715268135,1.3001889931038022,142.09375,142.09375
199,POJ/61/830.txt,0.005185500252991915,1.3053744933567941,142.09375,142.09375
200,POJ/61/58.txt,0.004937583114951849,1.310312076471746,142.09375,142.09375
201,POJ/61/1340.txt,0.0054790000431239605,1.31579107651487,142.09375,142.09375
202,POJ/61/603.txt,0.005233332980424166,1.321024409495294,142.09375,142.09375
203,POJ/61/617.txt,0.005364916753023863,1.326389326248318,142.09375,142.09375
204,POJ/61/171.txt,0.005245666950941086,1.331634993199259,142.09375,142.09375
205,POJ/61/1156.txt,0.005170457996428013,1.336805451195687,142.09375,142.09375
206,POJ/61/367.txt,0.005188042297959328,1.3419934934936464,142.09375,142.09375
207,POJ/61/1181.txt,0.004978666082024574,1.346972159575671,142.09375,142.09375
208,POJ/61/1194.txt,0.004685999825596809,1.3516581594012678,142.09375,142.09375
209,POJ/61/1396.txt,0.0047657908871769905,1.3564239502884448,142.09375,142.09375
210,POJ/61/1427.txt,0.005935209337621927,1.3623591596260667,142.09375,142.09375
211,POJ/61/1433.txt,0.004676458891481161,1.3670356185175478,142.09375,142.09375
212,POJ/61/71.txt,0.004927665926516056,1.371963284444064,142.09375,142.09375
213,POJ/61/825.txt,0.005253707990050316,1.3772169924341142,142.09375,142.09375
214,POJ/61/1369.txt,0.005538332741707563,1.3827553251758218,142.09375,142.09375
215,POJ/61/1584.txt,0.005321916192770004,1.3880772413685918,142.09375,142.09375
216,POJ/61/776.txt,0.005124750081449747,1.3932019914500415,142.09375,142.09375
217,POJ/61/986.txt,0.005350875202566385,1.398552866652608,142.09375,142.09375
218,POJ/61/992.txt,0.005268375389277935,1.4038212420418859,142.09375,142.09375
219,POJ/61/1553.txt,0.005365999881178141,1.409187241923064,142.09375,142.09375
220,POJ/61/1023.txt,0.0052742077969014645,1.4144614497199655,142.09375,142.09375
221,POJ/61/1009.txt,0.00570562481880188,1.4201670745387673,142.09375,142.09375
222,POJ/61/562.txt,0.005626041907817125,1.4257931164465845,142.09375,142.09375
223,POJ/61/576.txt,0.005482375156134367,1.4312754916027188,142.09375,142.09375
224,POJ/61/1579.txt,0.005664166063070297,1.4369396576657891,142.09375,142.09375
225,POJ/61/984.txt,0.004661083687096834,1.441600741352886,142.09375,142.09375
226,POJ/61/748.txt,0.004682125058025122,1.446282866410911,142.09375,142.09375
227,POJ/61/1586.txt,0.004920665640383959,1.451203532051295,142.09375,142.09375
228,POJ/61/1419.txt,0.00502125034108758,1.4562247823923826,142.09375,142.09375
229,POJ/61/827.txt,0.004659332800656557,1.4608841151930392,142.09375,142.09375
230,POJ/61/1431.txt,0.00544704170897603,1.4663311569020152,142.09375,142.109375
231,POJ/61/172.txt,0.005643458105623722,1.471974615007639,142.109375,142.109375
232,POJ/61/614.txt,0.006007916759699583,1.4779825317673385,142.109375,142.109375
233,POJ/61/600.txt,0.005059459246695042,1.4830419910140336,142.109375,142.109375
234,POJ/61/1394.txt,0.0048467908054590225,1.4878887818194926,142.109375,142.109375
235,POJ/61/358.txt,0.0053957081399858,1.4932844899594784,142.109375,142.109375
236,POJ/61/1182.txt,0.005129708908498287,1.4984141988679767,142.109375,142.109375
237,POJ/61/365.txt,0.0052269999869167805,1.5036411988548934,142.109375,142.109375
238,POJ/61/1154.txt,0.005906290840357542,1.509547489695251,142.109375,142.109375
239,POJ/61/601.txt,0.005366042256355286,1.5149135319516063,142.109375,142.109375
240,POJ/61/173.txt,0.004617624916136265,1.5195311568677425,142.109375,142.109375
241,POJ/61/8.txt,0.005638041999191046,1.5251691988669336,142.109375,142.109375
242,POJ/61/1424.txt,0.0053417920134961605,1.5305109908804297,142.109375,142.109375
243,POJ/61/198.txt,0.004777499940246344,1.535288490820676,142.109375,142.109375
244,POJ/61/1418.txt,0.004778957925736904,1.540067448746413,142.109375,142.109375
245,POJ/61/832.txt,0.004979209043085575,1.5450466577894986,142.109375,142.109375
246,POJ/61/72.txt,0.005830999929457903,1.5508776577189565,142.109375,142.109375
247,POJ/61/761.txt,0.005597749724984169,1.5564754074439406,142.109375,142.109375
248,POJ/61/1222.txt,0.005125999916344881,1.5616014073602855,142.109375,142.109375
249,POJ/61/1578.txt,0.0051791248843073845,1.566780532244593,142.109375,142.109375
250,POJ/61/577.txt,0.005579415708780289,1.5723599479533732,142.109375,142.109375
251,POJ/61/563.txt,0.005199000239372253,1.5775589481927454,142.109375,142.109375
252,POJ/61/205.txt,0.005244791973382235,1.5828037401661277,142.109375,142.109375
253,POJ/61/239.txt,0.004615082871168852,1.5874188230372965,142.109375,142.109375
254,POJ/61/588.txt,0.0049130418337881565,1.5923318648710847,142.109375,142.109375
255,POJ/61/1008.txt,0.006113625131547451,1.5984454900026321,142.109375,142.109375
256,POJ/61/585.txt,0.005420291796326637,1.6038657817989588,142.109375,142.125
257,POJ/61/591.txt,0.006439415737986565,1.6103051975369453,142.125,142.125
258,POJ/61/220.txt,0.006270375102758408,1.6165755726397038,142.125,142.125
259,POJ/61/234.txt,0.005272749811410904,1.6218483224511147,142.125,142.125
260,POJ/61/750.txt,0.005075083114206791,1.6269234055653214,142.125,142.125
261,POJ/61/195.txt,0.004854249767959118,1.6317776553332806,142.125,142.125
262,POJ/61/57.txt,0.004987750202417374,1.636765405535698,142.125,142.125
263,POJ/61/817.txt,0.004635374993085861,1.6414007805287838,142.125,142.125
264,POJ/61/5.txt,0.004877958446741104,1.646278738975525,142.125,142.125
265,POJ/61/43.txt,0.004780124872922897,1.6510588638484478,142.125,142.125
266,POJ/61/803.txt,0.004609750118106604,1.6556686139665544,142.125,142.125
267,POJ/61/630.txt,0.006664874963462353,1.6623334889300168,142.125,142.125
268,POJ/61/156.txt,0.005680666770786047,1.6680141557008028,142.125,142.125
269,POJ/61/397.txt,0.005223583895713091,1.673237739596516,142.125,142.125
270,POJ/61/426.txt,0.005872334353625774,1.6791100739501417,142.125,142.125
271,POJ/61/369.txt,0.005143540911376476,1.6842536148615181,142.125,142.125
272,POJ/61/427.txt,0.005016374867409468,1.6892699897289276,142.125,142.125
273,POJ/61/341.txt,0.004878082778304815,1.6941480725072324,142.125,142.125
274,POJ/61/1158.txt,0.005636666901409626,1.699784739408642,142.125,142.125
275,POJ/61/1170.txt,0.004986249841749668,1.7047709892503917,142.125,142.125
276,POJ/61/396.txt,0.008801375050097704,1.7135723643004894,142.125,142.125
277,POJ/61/619.txt,0.004739666823297739,1.7183120311237872,142.125,142.125
278,POJ/61/1399.txt,0.00531858392059803,1.7236306150443852,142.125,142.125
279,POJ/61/631.txt,0.004519667010754347,1.7281502820551395,142.125,142.125
280,POJ/61/1428.txt,0.004752874840050936,1.7329031568951905,142.125,142.125
281,POJ/61/42.txt,0.004644500091671944,1.7375476569868624,142.125,142.125
282,POJ/61/4.txt,0.004687624983489513,1.742235281970352,142.125,142.125
283,POJ/61/745.txt,0.005435624625533819,1.7476709065958858,142.125,142.125
284,POJ/61/976.txt,0.004721041303128004,1.7523919478990138,142.125,142.125
285,POJ/61/1212.txt,0.005426208022981882,1.7578181559219956,142.125,142.125
286,POJ/61/786.txt,0.004974000155925751,1.7627921560779214,142.125,142.125
287,POJ/61/1574.txt,0.005319208838045597,1.768111364915967,142.125,142.125
288,POJ/61/209.txt,0.005875749979168177,1.7739871148951352,142.125,142.125
289,POJ/61/235.txt,0.006455583963543177,1.7804426988586783,142.125,142.125
290,POJ/61/547.txt,0.005365750286728144,1.7858084491454065,142.125,142.125
291,POJ/61/584.txt,0.005424167029559612,1.791232616174966,142.125,142.125
292,POJ/61/1010.txt,0.005252750124782324,1.7964853662997484,142.125,142.125
293,POJ/61/592.txt,0.006561666261404753,1.8030470325611532,142.125,142.125
294,POJ/61/1006.txt,0.005138583015650511,1.8081856155768037,142.125,142.125
295,POJ/61/586.txt,0.00499950023368001,1.8131851158104837,142.125,142.125
296,POJ/61/948.txt,0.005177624989300966,1.8183627407997847,142.125,142.125
297,POJ/61/974.txt,0.004997957963496447,1.823360698763281,142.125,142.125
298,POJ/61/753.txt,0.004689917434006929,1.828050616197288,142.125,142.125
299,POJ/61/828.txt,0.004851541947573423,1.8329021581448615,142.125,142.125
300,POJ/61/40.txt,0.00491104181855917,1.8378131999634206,142.125,142.125
301,POJ/61/800.txt,0.0065817092545330524,1.8443949092179537,142.125,142.125
302,POJ/61/394.txt,0.00484299985691905,1.8492379090748727,142.125,142.125
303,POJ/61/431.txt,0.005181207787245512,1.8544191168621182,142.125,142.125
304,POJ/61/1199.txt,0.004988583270460367,1.8594077001325786,142.125,142.125
305,POJ/61/1198.txt,0.00496695889160037,1.864374659024179,142.125,142.125
306,POJ/61/342.txt,0.005972499959170818,1.8703471589833498,142.125,142.125
307,POJ/61/424.txt,0.0053717908449471,1.875718949828297,142.125,142.125
308,POJ/61/1167.txt,0.005998792126774788,1.8817177419550717,142.125,142.125
309,POJ/61/168.txt,0.005193999968469143,1.8869117419235408,142.125,142.125
310,POJ/61/96.txt,0.005368999671190977,1.8922807415947318,142.125,142.125
311,POJ/61/632.txt,0.006039041094481945,1.8983197826892138,142.125,142.125
312,POJ/61/140.txt,0.00484575005248189,1.9031655327416956,142.125,142.125
313,POJ/61/7.txt,0.0048423330299556255,1.9080078657716513,142.125,142.125
314,POJ/61/55.txt,0.005071582738310099,1.9130794485099614,142.125,142.125
315,POJ/61/1403.txt,0.0052497498691082,1.9183291983790696,142.125,142.125
316,POJ/61/1588.txt,0.0066592078655958176,1.9249884062446654,142.125,142.125
317,POJ/61/746.txt,0.005581208039075136,1.9305696142837405,142.125,142.125
318,POJ/61/1205.txt,0.005243000108748674,1.9358126143924892,142.125,142.125
319,POJ/61/949.txt,0.005435749888420105,1.9412483642809093,142.125,142.125
320,POJ/61/578.txt,0.005334125366061926,1.9465824896469712,142.125,142.125
321,POJ/61/222.txt,0.08667558431625366,2.033258073963225,142.125,142.125
322,POJ/61/587.txt,0.005865457933396101,2.039123531896621,142.125,142.125
323,POJ/61/1007.txt,0.0054494165815413,2.0445729484781623,142.125,142.125
324,POJ/61/593.txt,0.005068375263363123,2.0496413237415254,142.125,142.125
325,POJ/61/1003.txt,0.005885375197976828,2.0555266989395022,142.125,142.125
326,POJ/61/568.txt,0.005223624873906374,2.0607503238134086,142.125,142.125
327,POJ/61/1567.txt,0.005543916951864958,2.0662942407652736,142.125,142.125
328,POJ/61/959.txt,0.005428459029644728,2.0717226997949183,142.125,142.125
329,POJ/61/756.txt,0.005233374889940023,2.0769560746848583,142.125,142.125
330,POJ/61/742.txt,0.005360291805118322,2.0823163664899766,142.125,142.125
331,POJ/61/51.txt,0.005413541104644537,2.087729907594621,142.125,142.125
332,POJ/61/3.txt,0.006500957999378443,2.0942308655939996,142.125,142.125
333,POJ/61/622.txt,0.00635779183357954,2.100588657427579,142.125,142.125
334,POJ/61/150.txt,0.005582000128924847,2.106170657556504,142.125,142.125
335,POJ/61/352.txt,0.005114042200148106,2.111284699756652,142.125,142.125
336,POJ/61/390.txt,0.006557582877576351,2.1178422826342285,142.125,142.125
337,POJ/61/1162.txt,0.005476624704897404,2.123318907339126,142.125,142.125
338,POJ/61/1176.txt,0.005254582967609167,2.128573490306735,142.125,142.125
339,POJ/61/384.txt,0.005291332956403494,2.1338648232631385,142.125,142.125
340,POJ/61/151.txt,0.005354749970138073,2.1392195732332766,142.125,142.125
341,POJ/61/145.txt,0.005703291855752468,2.144922865089029,142.125,142.125
