Database Size,File Path,Memory Usage (bytes)
1,POJ/61/510.txt,19224
2,POJ/61/538.txt,18785
3,POJ/61/1537.txt,18785
4,POJ/61/1251.txt,18785
5,POJ/61/921.txt,18785
6,POJ/61/935.txt,18785
7,POJ/61/1292.txt,18785
8,POJ/61/29.txt,18785
9,POJ/61/869.txt,18785
10,POJ/61/1319.txt,18785
11,POJ/61/855.txt,18785
12,POJ/61/1480.txt,18785
13,POJ/61/114.txt,18785
14,POJ/61/666.txt,18785
15,POJ/61/1127.txt,18785
16,POJ/61/1133.txt,18785
17,POJ/61/470.txt,18785
18,POJ/61/129.txt,18785
19,POJ/61/101.txt,18785
20,POJ/61/1481.txt,18785
21,POJ/61/673.txt,18785
22,POJ/61/1318.txt,18785
23,POJ/61/14.txt,18785
24,POJ/61/713.txt,18785
25,POJ/61/1293.txt,18785
26,POJ/61/920.txt,18785
27,POJ/61/908.txt,18785
28,POJ/61/1522.txt,18785
29,POJ/61/1536.txt,18785
30,POJ/61/511.txt,18785
31,POJ/61/288.txt,18785
32,POJ/61/1046.txt,18785
33,POJ/61/261.txt,18785
34,POJ/61/1252.txt,18785
35,POJ/61/1534.txt,18785
36,POJ/61/936.txt,18785
37,POJ/61/1508.txt,18785
38,POJ/61/1285.txt,18785
39,POJ/61/705.txt,18785
40,POJ/61/739.txt,18785
41,POJ/61/1332.txt,18785
42,POJ/61/1440.txt,18785
43,POJ/61/1468.txt,18785
44,POJ/61/856.txt,18785
45,POJ/61/671.txt,18785
46,POJ/61/1124.txt,18785
47,POJ/61/467.txt,18785
48,POJ/61/329.txt,18785
49,POJ/61/1119.txt,18785
50,POJ/61/894.txt,18785
51,POJ/61/880.txt,18785
52,POJ/61/116.txt,18785
53,POJ/61/1482.txt,18785
54,POJ/61/17.txt,18785
55,POJ/61/1290.txt,18785
56,POJ/61/1284.txt,18785
57,POJ/61/710.txt,18785
58,POJ/61/1535.txt,18785
59,POJ/61/1521.txt,18785
60,POJ/61/1086.txt,18785
61,POJ/61/1079.txt,18785
62,POJ/61/1069.txt,18785
63,POJ/61/270.txt,18785
64,POJ/61/1082.txt,18785
65,POJ/61/933.txt,18785
66,POJ/61/1257.txt,18785
67,POJ/61/1280.txt,18785
68,POJ/61/1294.txt,18785
69,POJ/61/1479.txt,18785
70,POJ/61/1445.txt,18785
71,POJ/61/1323.txt,18785
72,POJ/61/884.txt,18785
73,POJ/61/890.txt,18785
74,POJ/61/1486.txt,18785
75,POJ/61/674.txt,18785
76,POJ/61/489.txt,18785
77,POJ/61/1135.txt,18785
78,POJ/61/477.txt,18785
79,POJ/61/311.txt,18785
80,POJ/61/339.txt,18785
