Database Size,File Path,Memory Usage (bytes)
1,ProgramData/61/510.txt,304357
2,ProgramData/61/538.txt,293278
3,ProgramData/61/1537.txt,292904
4,ProgramData/61/1251.txt,292686
5,ProgramData/61/921.txt,292206
6,ProgramData/61/935.txt,291624
7,ProgramData/61/1292.txt,291515
8,ProgramData/61/29.txt,291545
9,ProgramData/61/869.txt,291265
10,ProgramData/61/1319.txt,291460
11,ProgramData/61/855.txt,291102
12,ProgramData/61/1480.txt,291207
13,ProgramData/61/114.txt,291958
14,ProgramData/61/666.txt,291718
15,ProgramData/61/1127.txt,291558
16,ProgramData/61/1133.txt,291523
17,ProgramData/61/470.txt,291295
18,ProgramData/61/129.txt,291660
19,ProgramData/61/101.txt,291153
20,ProgramData/61/1481.txt,291057
21,ProgramData/61/673.txt,291020
22,ProgramData/61/1318.txt,290860
23,ProgramData/61/14.txt,291133
24,ProgramData/61/713.txt,291004
25,ProgramData/61/1293.txt,290913
26,ProgramData/61/920.txt,291269
27,ProgramData/61/908.txt,290995
28,ProgramData/61/1522.txt,291158
29,ProgramData/61/1536.txt,290928
30,ProgramData/61/511.txt,291021
31,ProgramData/61/288.txt,291038
32,ProgramData/61/1046.txt,291025
33,ProgramData/61/261.txt,291190
34,ProgramData/61/1252.txt,291222
35,ProgramData/61/1534.txt,291003
36,ProgramData/61/936.txt,290972
37,ProgramData/61/1508.txt,291006
38,ProgramData/61/1285.txt,291199
39,ProgramData/61/705.txt,291003
40,ProgramData/61/739.txt,291023
41,ProgramData/61/1332.txt,290964
42,ProgramData/61/1440.txt,291234
43,ProgramData/61/1468.txt,291194
44,ProgramData/61/856.txt,290976
45,ProgramData/61/671.txt,290936
46,ProgramData/61/1124.txt,290959
47,ProgramData/61/467.txt,290963
48,ProgramData/61/329.txt,291178
49,ProgramData/61/1119.txt,290978
50,ProgramData/61/894.txt,291271
51,ProgramData/61/880.txt,290902
52,ProgramData/61/116.txt,290860
53,ProgramData/61/1482.txt,290840
54,ProgramData/61/17.txt,290158
55,ProgramData/61/1290.txt,290144
56,ProgramData/61/1284.txt,290186
57,ProgramData/61/710.txt,290129
58,ProgramData/61/1535.txt,290635
59,ProgramData/61/1521.txt,290191
60,ProgramData/61/1086.txt,290144
61,ProgramData/61/1079.txt,290161
62,ProgramData/61/1069.txt,290120
63,ProgramData/61/270.txt,290288
64,ProgramData/61/1082.txt,290193
65,ProgramData/61/933.txt,290118
66,ProgramData/61/1257.txt,290363
67,ProgramData/61/1280.txt,290098
68,ProgramData/61/1294.txt,290297
69,ProgramData/61/1479.txt,290077
70,ProgramData/61/1445.txt,290012
71,ProgramData/61/1323.txt,290137
72,ProgramData/61/884.txt,290002
73,ProgramData/61/890.txt,290329
74,ProgramData/61/1486.txt,290442
75,ProgramData/61/674.txt,290125
76,ProgramData/61/489.txt,290142
