Database Size,File Path,Memory Usage (bytes)
0,ProgramData/61/510.txt,931294
1,ProgramData/61/538.txt,931534
2,ProgramData/61/1537.txt,931294
3,ProgramData/61/1251.txt,931294
4,ProgramData/61/921.txt,931294
5,ProgramData/61/935.txt,931294
6,ProgramData/61/1292.txt,931294
7,ProgramData/61/29.txt,931294
8,ProgramData/61/869.txt,931294
9,ProgramData/61/1319.txt,931294
10,ProgramData/61/855.txt,931534
11,ProgramData/61/1480.txt,931294
12,ProgramData/61/114.txt,931294
13,ProgramData/61/666.txt,931294
14,ProgramData/61/1127.txt,931294
15,ProgramData/61/1133.txt,931294
16,ProgramData/61/470.txt,931294
17,ProgramData/61/129.txt,931294
18,ProgramData/61/101.txt,931294
19,ProgramData/61/1481.txt,931227
20,ProgramData/61/673.txt,931534
21,ProgramData/61/1318.txt,931294
22,ProgramData/61/14.txt,931294
23,ProgramData/61/713.txt,931294
24,ProgramData/61/1293.txt,931294
25,ProgramData/61/920.txt,931294
26,ProgramData/61/908.txt,931294
27,ProgramData/61/1522.txt,931294
28,ProgramData/61/1536.txt,931294
29,ProgramData/61/511.txt,931294
30,ProgramData/61/288.txt,931294
31,ProgramData/61/1046.txt,931294
32,ProgramData/61/261.txt,931294
33,ProgramData/61/1252.txt,931294
34,ProgramData/61/1534.txt,931294
35,ProgramData/61/936.txt,931294
36,ProgramData/61/1508.txt,931294
37,ProgramData/61/1285.txt,931294
38,ProgramData/61/705.txt,931294
39,ProgramData/61/739.txt,931294
40,ProgramData/61/1332.txt,931534
41,ProgramData/61/1440.txt,931294
42,ProgramData/61/1468.txt,931294
43,ProgramData/61/856.txt,931534
44,ProgramData/61/671.txt,931294
45,ProgramData/61/1124.txt,931294
46,ProgramData/61/467.txt,931294
47,ProgramData/61/329.txt,931294
48,ProgramData/61/1119.txt,931294
49,ProgramData/61/894.txt,931294
50,ProgramData/61/880.txt,931294
51,ProgramData/61/116.txt,931294
52,ProgramData/61/1482.txt,931294
53,ProgramData/61/17.txt,931534
54,ProgramData/61/1290.txt,931294
55,ProgramData/61/1284.txt,931294
56,ProgramData/61/710.txt,931534
57,ProgramData/61/1535.txt,931294
58,ProgramData/61/1521.txt,931294
59,ProgramData/61/1086.txt,931294
60,ProgramData/61/1079.txt,931294
61,ProgramData/61/1069.txt,931294
62,ProgramData/61/270.txt,931294
63,ProgramData/61/1082.txt,931294
64,ProgramData/61/933.txt,931294
65,ProgramData/61/1257.txt,931534
66,ProgramData/61/1280.txt,931294
67,ProgramData/61/1294.txt,931294
68,ProgramData/61/1479.txt,931467
69,ProgramData/61/1445.txt,931160
70,ProgramData/61/1323.txt,931294
71,ProgramData/61/884.txt,931467
72,ProgramData/61/890.txt,931227
73,ProgramData/61/1486.txt,931294
74,ProgramData/61/674.txt,931294
75,ProgramData/61/489.txt,931294
76,ProgramData/61/1135.txt,931294
77,ProgramData/61/477.txt,931227
78,ProgramData/61/311.txt,931160
79,ProgramData/61/339.txt,931294
80,ProgramData/61/885.txt,931400
81,ProgramData/61/1450.txt,931160
82,ProgramData/61/1478.txt,931160
83,ProgramData/61/846.txt,931534
84,ProgramData/61/1295.txt,931294
85,ProgramData/61/1281.txt,931294
86,ProgramData/61/729.txt,931160
87,ProgramData/61/1530.txt,931160
88,ProgramData/61/1256.txt,931160
89,ProgramData/61/926.txt,931160
90,ProgramData/61/932.txt,931227
91,ProgramData/61/1097.txt,931160
92,ProgramData/61/517.txt,931294
93,ProgramData/61/1040.txt,931467
94,ProgramData/61/515.txt,931294
95,ProgramData/61/273.txt,931294
96,ProgramData/61/930.txt,931294
97,ProgramData/61/918.txt,931160
98,ProgramData/61/1532.txt,931227
99,ProgramData/61/1526.txt,931467
100,ProgramData/61/688.txt,931160
101,ProgramData/61/10.txt,931160
102,ProgramData/61/1320.txt,931227
103,ProgramData/61/1446.txt,931294
104,ProgramData/61/139.txt,931160
105,ProgramData/61/111.txt,931294
106,ProgramData/61/1491.txt,931227
107,ProgramData/61/663.txt,931227
108,ProgramData/61/449.txt,931294
109,ProgramData/61/306.txt,931160
110,ProgramData/61/312.txt,931294
111,ProgramData/61/104.txt,931160
112,ProgramData/61/1484.txt,931534
113,ProgramData/61/886.txt,931294
114,ProgramData/61/892.txt,931294
115,ProgramData/61/1453.txt,931160
116,ProgramData/61/39.txt,931294
117,ProgramData/61/845.txt,931294
118,ProgramData/61/851.txt,931160
119,ProgramData/61/11.txt,931227
120,ProgramData/61/1241.txt,931160
121,ProgramData/61/919.txt,931160
122,ProgramData/61/1533.txt,931227
123,ProgramData/61/1269.txt,931227
124,ProgramData/61/514.txt,931160
125,ProgramData/61/266.txt,931534
126,ProgramData/61/528.txt,931160
127,ProgramData/61/299.txt,931294
128,ProgramData/61/1030.txt,931534
129,ProgramData/61/1018.txt,931294
130,ProgramData/61/567.txt,931227
131,ProgramData/61/229.txt,931534
132,ProgramData/61/1540.txt,931160
133,ProgramData/61/1568.txt,931227
134,ProgramData/61/995.txt,931227
135,ProgramData/61/1420.txt,931160
136,ProgramData/61/76.txt,931160
137,ProgramData/61/836.txt,931227
138,ProgramData/61/62.txt,931294
139,ProgramData/61/89.txt,931294
140,ProgramData/61/611.txt,931294
141,ProgramData/61/177.txt,931294
142,ProgramData/61/1150.txt,931227
143,ProgramData/61/375.txt,931160
144,ProgramData/61/413.txt,931160
145,ProgramData/61/1145.txt,931160
146,ProgramData/61/638.txt,931227
147,ProgramData/61/162.txt,931227
148,ProgramData/61/604.txt,931294
149,ProgramData/61/63.txt,931534
150,ProgramData/61/77.txt,931227
151,ProgramData/61/1353.txt,931160
152,ProgramData/61/758.txt,931160
153,ProgramData/61/1569.txt,931160
154,ProgramData/61/1233.txt,931160
155,ProgramData/61/214.txt,931294
156,ProgramData/61/599.txt,931160
